bookID,title,isbn,isbn13,language_code,  num_pages,publication_date,publisher
24655,D'Aulaires' Book of Norse Myths,159017125X,9781590171257,eng,154,2005-05-31T00:00:00,New York Review of Books
24657,Penguin Book Of Norse Myths: Gods Of The Vikings,0140258698,9780140258691,en-GB,276,1997-01-07T00:00:00,Penguin UK
24658,The Prose Edda,0140447555,9780140447552,eng,180,2005-07-28T00:00:00,Penguin Classics
24660,Exploring the Northern Tradition: A Guide to the Gods  Lore  Rites  and Celebrations From the Norse  German  and Anglo-Saxon Traditions,1564147916,9781564147912,eng,224,2005-05-15T00:00:00,New Page Books
24666,Tales of the Norse Gods,0192751166,9780192751164,en-GB,160,2001-03-22T00:00:00,Oxford University Press  USA
24671,The Tristan Betrayal,0312990685,9780312990688,eng,505,2004-10-17T00:00:00,St. Martin's Paperbacks
24674,Isolde  Queen of the Western Isle (Tristan and Isolde  #1),1400047862,9781400047864,eng,360,2003-06-24T00:00:00,Broadway Books
24676,The Ultimate Guide to Anal Sex for Women,1573442216,9781573442213,eng,180,2006-01-27T00:00:00,Cleis Press
24682,Oh  The Places You’ll Go!,0007158521,9780007158522,eng,48,2003-05-06T00:00:00,HarperCollinsChildren’sBooks
24686,Toys Go Out: Being the Adventures of a Knowledgeable Stingray  a Toughy Little Buffalo  and Someone Called Plastic (Toys #1),0375836047,9780375836046,eng,116,2006-09-12T00:00:00,Schwartz & Wade Books
24692,Melville: His World and Work,0375702970,9780375702976,eng,448,2006-09-12T00:00:00,Vintage
24703,Racso and the Rats of NIMH (Rats of NIMH  #2),0064402452,9780064402453,eng,288,1988-09-01T00:00:00,HarperCollins
24704,R-T  Margaret  and the Rats of NIMH (Rats of NIMH  #3),0064403874,9780064403870,eng,272,1991-09-30T00:00:00,HarperCollins
24711,The Dance of the Dissident Daughter,006064589X,9780060645892,eng,256,2002-08-20T00:00:00,HarperOne
24723,Talk Talk,0670037702,9780670037704,en-US,340,2006-07-06T00:00:00,Viking Books
24724,Drop City,0142003808,9780142003800,eng,497,2004-01-27T00:00:00,Penguin Books
24725,Tooth and Claw,0143037439,9780143037439,eng,304,2006-06-27T00:00:00,Penguin Books
24727,East Is East,0140131671,9780140131673,eng,384,1991-08-01T00:00:00,Penguin Books
24729,After the Plague: and Other Stories,0142001414,9780142001417,eng,303,2002-12-31T00:00:00,Penguin Books
24733,Descent of Man,0140299947,9780140299946,eng,240,1990-07-27T00:00:00,Penguin Books
24736,World's End,0140299939,9780140299939,eng,480,1990-07-20T00:00:00,Penguin Books
24737,If the River Was Whiskey: Stories,0670826901,9780670826902,eng,224,1989-05-24T00:00:00,Viking Books
24739,If the River Was Whiskey,0140119507,9780140119503,eng,240,1990-05-01T00:00:00,Penguin Books
24749,American Writers  Supplement VIII,0684806371,9780684806372,eng,400,2001-05-01T00:00:00,Gale Cengage
24751,Greasy Lake & Other Stories,0140077812,9780140077810,eng,240,1986-05-06T00:00:00,Penguin Books
24753,L'Orient  c'est l'Orient,2246442613,9782246442615,fre,370,1993-09-01T00:00:00,Grasset
24761,An Acceptable Time (Time Quintet  #5),0440208149,9780440208143,eng,343,1990-12-01T00:00:00,Laurel Leaf Books
24762,Conversations with Kurt Vonnegut,0878053573,9780878053575,en-US,305,1988-01-01T00:00:00,University Press of Mississippi
24763,So Yesterday,1595140328,9781595140326,eng,256,2005-09-08T00:00:00,Razorbill
24765,Specials (Uglies  #3),0689865406,9780689865404,eng,384,2006-05-09T00:00:00,Simon Pulse
24767,Touching Darkness (Midnighters  #2),0060519568,9780060519568,eng,439,2006-03-01T00:00:00,Harper Teen
24768,Pretties (Uglies  #2),0689865392,9780689865398,eng,370,2005-11-01T00:00:00,Simon & Schuster Simon Pulse
24769,Blue Noon (Midnighters  #3),0060519592,9780060519599,eng,384,2007-02-06T00:00:00,Eos
24770,Uglies (Uglies  #1),0689865384,9780689865381,eng,425,2005-02-08T00:00:00,Simon Pulse
24771,Evolution's Darling,1568581491,9781568581491,eng,290,2000-04-03T00:00:00,Running Press
24775,The Butterfly Tattoo,0330397966,9780330397964,eng,186,2005-09-02T00:00:00,Young Picador
24777,Count Karlstein,0375803483,9780375803482,eng,256,2000-02-22T00:00:00,Yearling
24779,The Castle of Llyr (The Chronicles of Prydain  #3),0805080503,9780805080506,eng,174,2006-05-16T00:00:00,Square Fish
24780,The Book of Three (The Chronicles of Prydain  #1),0805080481,9780805080483,en-US,190,2006-05-16T00:00:00,Square Fish
24781,The High King (The Chronicles of Prydain  #5),080508052X,9780805080520,eng,253,2006-05-16T00:00:00,Square Fish
24782,Taran Wanderer (The Chronicles of Prydain  #4),0805080511,9780805080513,eng,222,2006-05-16T00:00:00,Square Fish
24783,Westmark (Westmark  #1),0141310685,9780141310688,eng,184,2002-01-14T00:00:00,Firebird Books
24784,The Black Cauldron (The Chronicles of Prydain  #2),080508049X,9780805080490,eng,182,2006-05-16T00:00:00,Square Fish
24785,The Foundling and Other Tales of Prydain,0805080538,9780805080537,eng,98,2006-05-16T00:00:00,Square Fish
24786,The Prydain Companion: A Reference Guide to Lloyd Alexander's Prydain Chronicles,0805072713,9780805072716,eng,281,2003-04-01T00:00:00,Henry Holt and Company
24787,A Lloyd Alexander Collection,0525467777,9780525467779,eng,752,2001-05-21T00:00:00,Dutton Children's Books
24788,The Philadelphia Adventure,0142301442,9780142301449,eng,150,2002-07-08T00:00:00,Puffin Books
24789,Libra,2742731105,9782742731107,fre,656,2001-01-01T00:00:00,Babel
24796,Zorro,006078721X,9780060787219,eng,677,2005-05-03T00:00:00,HarperLargePrint
24800,House of Leaves,038560310X,9780385603102,eng,705,2000-03-07T00:00:00,Random House
24804,A Parchment of Leaves,0345464974,9780345464972,eng,304,2003-08-26T00:00:00,Ballantine Books
24807,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,1594482225,9781594482229,eng,255,2006-09-05T00:00:00,Penguin Books
24812,The Complete Calvin and Hobbes,0740748475,9780740748479,eng,1456,2005-09-06T00:00:00,Andrews McMeel Publishing
24813,The Calvin and Hobbes Tenth Anniversary Book,0836204387,9780836204384,eng,208,1995-09-05T00:00:00,Andrews McMeel Publishing
24814,It's a Magical World (Calvin and Hobbes  #11),0836221362,9780836221367,eng,176,1996-09-01T00:00:00,Andrews McMeel Publishing
24816,Homicidal Psycho Jungle Cat (Calvin and Hobbes #9),0836217691,9780836217698,eng,176,1994-09-06T00:00:00,Andrews McMeel Publishing
24818,The Days Are Just Packed,0836217357,9780836217353,eng,176,1993-09-01T00:00:00,Andrews McMeel Publishing
24819,The Calvin And Hobbes:  Tenth Anniversary Book,0751515574,9780751515572,eng,208,2008-02-01T00:00:00,Time Warner Books UK
24820,Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue,0740721356,9780740721359,eng,96,2001-09-17T00:00:00,Andrews McMeel Publishing
24827,Ship of Fools,0441008933,9780441008933,eng,370,2001-12-31T00:00:00,Ace
24828,The Rosetta Codex,0441013309,9780441013302,en-US,384,2005-12-06T00:00:00,Ace Trade
24832,The Illustrated Man,0553105574,9780553105575,eng,186,1976-01-01T00:00:00,Bantam Books
24835,The Sot-Weed Factor,1903809509,9781903809501,eng,756,2005-03-01T00:00:00,Atlantic Books (UK)
24836,The Floating Opera and The End of the Road,0385240899,9780385240895,eng,442,1997-03-11T00:00:00,Anchor Books
24840,Chimera,0618131701,9780618131709,en-US,308,2001-11-20T00:00:00,Mariner Books
24842,Letters,1564780619,9781564780614,eng,772,1994-10-01T00:00:00,Dalkey Archive Press
24850,Scar Lover,0671797867,9780671797867,eng,288,1993-02-23T00:00:00,Touchstone
24858,Narcisse et Goldmund,2253000043,9782253000044,fre,251,1991-01-01T00:00:00,Le Livre de Poche
24863,Demian,0486420426,9780486420424,mul,256,2002-06-11T00:00:00,Dover Publications
24865,The Ship Avenged,0671877666,9780671877668,eng,364,1997-02-01T00:00:00,Baen Books
24866,Dragon's Kin (Pern  #17),0345462009,9780345462008,eng,298,2004-12-28T00:00:00,Del Rey
24873,Dragonflight (Pern: Dragonriders of Pern  #1),1597379514,9781597379519,en-US,8,2005-09-25T00:00:00,Brilliance Audio
24875,House of Stairs,0140345809,9780140345803,eng,176,1991-04-01T00:00:00,Puffin Books
24878,Oddballs,0140374388,9780140374384,eng,144,1995-06-01T00:00:00,Puffin Books
24880,Hell Phone,0810954796,9780810954793,en-US,252,2006-09-26T00:00:00,Harry N. Abrams
24881,The Beasties,0141306394,9780141306391,eng,208,1999-10-01T00:00:00,Puffin Books
24884,The Duplicate,0141304316,9780141304311,eng,154,1999-06-01T00:00:00,Puffin Books
24885,Strange Attractors,0140345825,9780140345827,eng,176,1991-04-01T00:00:00,Puffin Books
24887,Parasite Pig (Interstellar Pig #2),0142400866,9780142400869,en-US,224,2004-02-09T00:00:00,Firebird
24888,The Boy Who Couldn't Die,0810987902,9780810987906,eng,161,2005-04-01T00:00:00,Harry N. Abrams
24889,Among the Dolls,0765352397,9780765352392,eng,96,2006-05-02T00:00:00,Starscape
24893,That's Silly,0525409815,9780525409816,eng,46,1981-04-14T00:00:00,Dutton Books
24894,Once Said Darlene,0525364102,9780525364108,eng,55,1979-03-22T00:00:00,Dutton Books
24898,Boltzmon!,0525461310,9780525461319,eng,160,1999-09-01T00:00:00,Dutton Juvenile
24899,Interstellar Pig (Interstellar Pig #1),0340850620,9780340850626,eng,200,2001-12-06T00:00:00,Hodder Children's Books
24904,A Birthday for Frances,0099432447,9780099432449,eng,32,2002-06-06T00:00:00,Harper Collins
24905,Pilgermann,0747556407,9780747556404,en-GB,240,2002-01-02T00:00:00,Bloomsbury Publishing PLC
24908,How Tom Beat Captain Najork and His Hired Sportsmen (Captain Najork #1),1567923224,9781567923223,eng,32,2006-10-01T00:00:00,David R. Godine
24910,World's Fair,0452275725,9780452275720,eng,304,1996-05-01T00:00:00,Plume
24914,The March,0812976150,9780812976151,eng,363,2006-09-12T00:00:00,Random House Trade Paperbacks
24917,Three Complete Novels: Billy Bathgate/World's Fair/Loon Lake,0517100789,9780517100783,eng,658,1994-05-08T00:00:00,Wings
24920,The Discomfort Zone: A Personal History,0374299196,9780374299194,eng,195,2006-09-05T00:00:00,Farrar Straus Giroux
24922,A Confederacy of Dunces,0140282688,9780140282689,eng,397,2003-02-26T00:00:00,Penguin Books  Limited (UK)
24923,A Confederacy of Dunces,0141182865,9780141182865,eng,338,2000-03-30T00:00:00,Penguin Classics
24925,La conjura de los necios,8496333604,9788496333604,spa,462,2006-01-10T00:00:00,Quinteto
24929,Lost,0060988649,9780060988647,eng,340,2002-09-17T00:00:00,William Morrow Paperbacks
24930,The Dream Stealer,0618181881,9780618181889,eng,132,2002-10-21T00:00:00,Clarion Books
24933,Four Stupid Cupids (The Hamlet Chronicles  #4),0064410722,9780064410724,eng,224,2001-12-04T00:00:00,HarperCollins
24937,Wicked: The Grimmerie,1401308201,9781401308209,eng,192,2005-10-26T00:00:00,Hachette Books
24939,A Little Bit Wicked (Last Man Standing  #1),006088262X,9780060882624,eng,359,2006-12-26T00:00:00,Avon
24942,My Wicked  Wicked Ways,1845130499,9781845130497,eng,438,2005-02-25T00:00:00,Aurum
24944,The Wonderful Story of Henry Sugar and Six More,0553152645,9780553152647,eng,215,1984-01-18T00:00:00,Bantam Books
24945,The Wonderful Story Of Henry Sugar and Six More,0141311495,9780141311494,eng,224,2001-09-27T00:00:00,Puffin Books
24949,Danny The Champion of the World,0553152890,9780553152890,eng,196,1984-06-01T00:00:00,Yearling
24951,Danny the Champion of the World,0435122215,9780435122218,eng,208,2009-09-01T00:00:00,Heinemann Library
24953,Danny The Champion Of The World,022406469X,9780224064699,eng,256,2002-11-07T00:00:00,Jonathan Cape
24955,Danny  Champion Du Monde,201321894X,9782013218948,fre,281,2001-09-05T00:00:00,Hachette
24956,The Science of the Hitchhiker's Guide to the Galaxy,0230008909,9780230008908,eng,208,2006-08-08T00:00:00,Palgrave Macmillan
24958,The Dark Is Rising Sequence,0140316884,9780140316889,eng,786,1984-10-25T00:00:00,Puffin Books (Penguin Books)
24964,The Essential Kierkegaard,0691019401,9780691019406,eng,524,2000-06-19T00:00:00,Princeton University Press
24965,Fear and Trembling,0143037579,9780143037576,eng,160,2006-05-30T00:00:00,Penguin Books
24968,Fear and Trembling/Repetition,0691020264,9780691020266,eng,420,1983-06-01T00:00:00,Princeton University Press
24970,Either/Or: A Fragment of Life,0140445773,9780140445770,eng,640,1992-12-01T00:00:00,Penguin Classics
24978,Inside Job,1596060247,9781596060241,eng,99,2005-06-01T00:00:00,Subterranean Press
24979,Miracle and Other Christmas Stories,0553580485,9780553580488,eng,336,2000-10-31T00:00:00,Bantam
24980,Lincoln's Dreams,0553270257,9780553270259,eng,245,1992-06-01T00:00:00,Bantam Doubleday Dell Publishing Company Inc.
24982,Uncharted Territory,0553562940,9780553562941,eng,149,1994-06-01T00:00:00,Spectra
24984,Passage,0553580515,9780553580518,eng,780,2002-01-02T00:00:00,Bantam
24985,Bellwether,0553562967,9780553562965,eng,248,1997-06-02T00:00:00,Spectra
25002,Writing Degree Zero,0809013843,9780809013845,eng,96,1977-05-01T00:00:00,Hill and Wang
25005,New Worlds  Ancient Texts: The Power of Tradition and the Shock of Discovery,0674618769,9780674618763,eng,296,1995-03-15T00:00:00,Belknap Press
25012,The Book of My Life,1590170164,9781590170168,en-GB,320,2002-10-31T00:00:00,NYRB Classics
25013,A Crack in the Edge of the World,0060572000,9780060572006,eng,419,2006-10-10T00:00:00,Harper Perennial
25014,The Map That Changed the World: William Smith and the Birth of Modern Geology,0060931809,9780060931803,eng,329,2002-07-30T00:00:00,Perennial
25015,The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time,0312423373,9780312423377,eng,416,2004-04-01T00:00:00,Picador
25016,Outposts: Journeys to the Surviving Relics of the British Empire,0060598611,9780060598617,eng,400,2004-06-15T00:00:00,Harper Perennial
25017,Krakatoa: The Day the World Exploded: August 27  1883,0060838590,9780060838591,eng,464,2005-07-05T00:00:00,Harper Perennial
25021,How the Irish Saved Civilization,0340637870,9780340637876,en-GB,256,2003-03-03T00:00:00,Sceptre
25023,Irish Traditional Cooking: Over 300 Recipes from Ireland's Heritage,190492011X,9781904920113,eng,288,2004-12-22T00:00:00,Kyle Books
25025,The Scotch-Irish: A Social History,0807842591,9780807842591,eng,377,1989-08-30T00:00:00,University of North Carolina Press
25027,Irish Blessings,0762404787,9780762404780,eng,128,1999-02-22T00:00:00,Running Press
25032,Classical Drawing Atelier: A Contemporary Guide to Traditional Studio Practice,0823006573,9780823006571,eng,160,2006-11-01T00:00:00,Watson-Guptill
25033,Common Herbs for Natural Health,0961462094,9780961462093,eng,223,1996-04-11T00:00:00,Ash Tree Publishing
25034,The Complete Herbal Handbook for the Dog and Cat,0571161154,9780571161157,eng,368,1991-04-08T00:00:00,Faber  Faber
25037,El rey de Les Halles,8466619453,9788466619455,spa,448,2007-01-01T00:00:00,Ediciones B
25041,The Case of the Snowboarding Superstar (Jigsaw Jones  #29),0439793955,9780439793957,en-US,80,2006-01-01T00:00:00,Scholastic
25044,The Case Of The Kidnapped Candy (Jigsaw Jones Mystery #30),0439896185,9780439896184,eng,80,2007-01-01T00:00:00,Scholastic
25045,The Case of the Marshmallow Monster (Jigsaw Jones  #11),0439184738,9780439184731,en-US,80,2001-03-01T00:00:00,Scholastic Paperbacks
25047,The Case of the Stinky Science Project (Jigsaw Jones  #9),0439114284,9780439114288,en-US,80,2001-03-01T00:00:00,Scholastic Paperbacks
25048,The Case Of The Buried Treasure,043930931X,9780439309318,eng,112,2002-01-01T00:00:00,Scholastic Paperbacks
25050,The Case of the Mummy Mystery (Jigsaw Jones  #6),0439080940,9780439080941,en-US,80,2001-03-01T00:00:00,Scholastic Paperbacks
25051,Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #1),0064401480,9780064401487,eng,128,2007-08-14T00:00:00,HarperCollins
25052,Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle  #2),0064401510,9780064401517,eng,192,2007-08-14T00:00:00,HarperCollins
25053,Hello  Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #4),0064401499,9780064401494,eng,125,2007-08-14T00:00:00,HarperCollins
25055,Mrs. Piggle-Wiggle Treasury (Mrs. Piggle Wiggle  #1-2  #4),0060248122,9780060248123,eng,392,1995-06-15T00:00:00,HarperCollins
25059,Brightness Reef (Uplift Storm Trilogy  #1),0553573306,9780553573305,eng,661,1996-10-01T00:00:00,Spectra
25060,Brightness Falls,0747553718,9780747553717,eng,432,2001-08-06T00:00:00,Bloomsbury
25061,This Side of Brightness,0312421974,9780312421977,eng,304,2003-01-01T00:00:00,Picador
25065,Dazzling Brightness (Greek Myths  #1),0786000236,9780786000234,eng,446,1994-06-01T00:00:00,Pinnacle
25069,Bright Lights  Big City,2879290937,9782879290935,fre,192,1997-10-14T00:00:00,Editions de l'Olivier
25074,How it Ended,0747553564,9780747553564,eng,196,2009-08-06T00:00:00,Bloomsbury Publishing PLC
25078,Savage Inequalities: Children in America's Schools,0060974990,9780060974992,eng,272,1992-06-12T00:00:00,Harper Perennial
25083,Skipping Towards Gomorrah: The Seven Deadly Sins and the Pursuit of Happiness in America,0452284163,9780452284166,eng,320,2003-09-30T00:00:00,Penguin Books
25084,Savage Love: Straight Answers from America's Most Popular Sex Columnist,0452278155,9780452278158,en-GB,352,1998-10-01T00:00:00,Penguin Books
25099,The Doll's House (The Sandman  #2),1563892251,9781563892257,eng,232,1999-03-10T00:00:00,Vertigo
25100,Dream Country (The Sandman  #3),156389226X,9781563892264,eng,111,1999-02-05T00:00:00,DC Comics
25101,Season of Mists (The Sandman  #4),1563890356,9781563890352,eng,217,1999-03-10T00:00:00,Vertigo
25102,A Game of You (The Sandman  #5),1563890933,9781563890932,eng,192,1999-03-10T00:00:00,Vertigo
25103,World's End (The Sandman  #8),1563891700,9781563891700,eng,160,1999-07-16T00:00:00,Vertigo
25104,The Wake (The Sandman  #10),1563892871,9781563892875,eng,191,1999-09-03T00:00:00,Vertigo
25106,Fables & Reflections (The Sandman  #6),1563891069,9781563891069,eng,263,1999-03-10T00:00:00,DC Comics
25109,Common Ground: A Turbulent Decade in the Lives of Three American Families,0394746163,9780394746166,eng,688,1986-08-12T00:00:00,Vintage
